collection.id,sample.ID,old.sample.ID,photo.ID.no,skeletal.sample,pub.author,pub.year,collection.period.from,collection.period.to,collection.date,extract.date,extract.method,collected.by,host.group,host.order,host.family,host.genus,host.species,host.ID.date,host.ID.by,host.ID.method,host.ID.changed.from.publication,host.ID.changed.from,host.morphotype,corallite size (mm),colony.sex,ocean,country,region,subregion,area,location,site,shelf.position,latitude,longitude,reef.type,avg.depth,depth.min,depth.max,sym.genus.1,sym.genus.2,sym.genus.3,sym.type.1,sym.type.2,sym.type.3,sym.type.ID.year,sym.type.author,sym.type.changed.from,comment.field.coral.ID,comment.symbiont.profile,comment.sample.processing,,
MK08,MK08_130,MK08_B130,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,hard_coral,Scleractinia,Merulinidae,Favites,Favites_sp,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,Cladocopium,,,C22a,,,,,,,,,,
MK08,MK08_131,MK08_B131,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,hard_coral,Scleractinia,Dendrophylliidae,Turbinaria,Turbinaria_peltata,2020,Sampayo,photo,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,Cladocopium,,,C1pp,,,2019,Sampayo,from C22a,,,,,
MK08,MK08_132,MK08_B132,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,anemone,Actiniaria,Stichodactylidae,Heteractis,Heteractis_crispa,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,Cladocopium,,,C163,,,,,,,,"This sample was processed with Acroporas as sample 339, need to change values when 339 is processed with A. millepora",,
MK08,MK08_133,MK08_B133,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,anemone,Actiniaria,,,,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,,,,,,,,,,,,,,
MK08,MK08_134,MK08_B134,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,hard_coral,Scleractinia,,,,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,Cladocopium,,,C22a,,,,,,,,,,
MK08,MK08_135,MK08_B135,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,soft_coral,Alcyonacea,Acanthogorgiidae,Anthogorgia,,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,,,,,,,,,,,,,,
MK08,MK08_136,MK08_B136,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,hard_coral,Scleractinia,Pocilloporidae,Pocillopora,Pocillopora_damicornis,2023,Sampayo,photo,,Turbinaria,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,Cladocopium,,,C42a,,,,,,,"only_has_the_C42a_sequence,_not_the_C42_sequence",,,
MK08,MK08_137,MK08_B137,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,hard_coral,Malcalcyonacea,Sarcophytidae,Sarcophyton,Sarcophyton_sp,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,,,,,,,,,,,,,,
MK08,MK08_138,MK08_B138,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,hard_coral,Scleractinia,Pocilloporidae,Pocillopora,Pocillopora_damicornis,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,Cladocopium,,,C42a,,,,,,,"only_has_the_C42a_sequence,_not_the_C42_sequence",,,
MK08,MK08_139,MK08_B139,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,soft_coral,Alcyonacea,Malcalcyonacea,Klyxum,Klyxum_sp,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,Cladocopium,,,C1c,,,,,,,,,,
MK08,MK08_140,MK08_B140,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,soft_coral,Malcalcyonacea,Sinulariidae,Sinularia,Sinularia_sp,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,Cladocopium,,,C3i,,,,,,,,,,
MK08,MK08_141,MK08_B141,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,soft_coral,Malcalcyonacea,Sinulariidae,Sinularia,Sinularia_sp,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,Cladocopium,,,C3i,,,,,,,,,,
MK08,MK08_142,MK08_B142,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,soft_coral,Malcalcyonacea,Sinulariidae,Sinularia,Sinularia_sp,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,Cladocopium,,,C3i,,,,,,,,,,
MK08,MK08_143,MK08_B143,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,hard_coral,Scleractinia,Mussidae,Favia,Favia_sp,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,Cladocopium,,,C1c,,,,,,,,,,
MK08,MK08_144,MK08_B144,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,hard_coral,Scleractinia,Poritidae,Goniopora,Goniopora_sp,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,Cladocopium,,,C1,,,,,,,,,,
MK08,MK08_145,MK08_B145,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,hard_coral,Scleractinia,Poritidae,Goniopora,Goniopora_sp,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,Cladocopium,,,C1,,,,,,,,,,
MK08,MK08_146,MK08_B146,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,hard_coral,Scleractinia,Poritidae,Goniopora,Goniopora_sp,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,Cladocopium,,,C1,,,,,,,,,,
MK08,MK08_147,MK08_B147,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,hard_coral,Scleractinia,Dendrophylliidae,Turbinaria,Turbinaria_mesenterina,2020,Sampayo,photo,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,Cladocopium,,,C22a,,,2019,Sampayo,unchanged,,,,,
MK08,MK08_148,MK08_B148,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,hard_coral,Scleractinia,Dendrophylliidae,Turbinaria,Turbinaria_mesenterina,2020,Sampayo,photo,,,wavy,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,Cladocopium,,,C1,C22a,,2019,Sampayo,from C22a,,,,,
MK08,MK08_149,MK08_B149,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,hard_coral,Scleractinia,Dendrophylliidae,Turbinaria,Turbinaria_mesenterina,2023,Sampayo,photo,,,wavy,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,,,,,,,,,,,,,,
MK08,MK08_150,MK08_B150,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,soft_coral,Malcalcyonacea,Sarcophytidae,Sarcophyton,Sarcophyton_sp,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,Cladocopium,,,C3i,,,,,,,,,,
MK08,MK08_151,MK08_B151,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,soft_coral,Malcalcyonacea,Sinulariidae,Sinularia,Sinularia_sp,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,Cladocopium,,,C3i,,,,,,,,,,
MK08,MK08_152,MK08_B152,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,soft_coral,Malcalcyonacea,Sarcophytidae,Sarcophyton,Sarcophyton_sp,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,Cladocopium,,,C3i,,,,,,,,,,
MK08,MK08_153,MK08_B153,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,soft_coral,Malcalcyonacea,Sarcophytidae,Sarcophyton,Sarcophyton_sp,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,Cladocopium,,,C3i,,,,,,,,,,
MK08,MK08_154,MK08_B154,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,soft_coral,Malcalcyonacea,Sarcophytidae,Sarcophyton,Sarcophyton_sp,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,Cladocopium,,,C3i,,,,,,,,,,
MK08,MK08_155,MK08_B155,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,hard_coral,Scleractinia,Merulinidae,Goniastrea,Goniastrea_sp,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,Cladocopium,,,C1,,,,,,,,,,
MK08,MK08_156,MK08_B156,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,hard_coral,Scleractinia,Merulinidae,Goniastrea,Goniastrea_sp,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,Cladocopium,,,C1,,,,,,,,,,
MK08,MK08_157,MK08_B157,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,hard_coral,Scleractinia,Pocilloporidae,Pocillopora,Pocillopora_sp,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,,,,,,,,,,,,,,
MK08,MK08_158,MK08_B158,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,hard_coral,Scleractinia,Pocilloporidae,Pocillopora,Pocillopora_sp,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,,,,,,,,,,,,,,
MK08,MK08_159,MK08_B159,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,hard_coral,Scleractinia,Pocilloporidae,Pocillopora,Pocillopora_sp,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,,,,,,,,,,,,,,
MK08,MK08_160,MK08_B160,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,hard_coral,Scleractinia,Merulinidae,Goniastrea,Goniastrea_sp,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,Cladocopium,,,C1c_unidentified_band,,,,,,,,,,
MK08,MK08_161,MK08_B161,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,hard_coral,Scleractinia,Acroporidae,Acropora,Acropora_spicifera,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,Cladocopium,,,C1,,,,,,,,,,
MK08,MK08_162,MK08_B162,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,hard_coral,Scleractinia,Diploastreidae?,Diploastrea?,,2024,Sampayo,photo,yes,Porites_sp,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,,,,,,,,,,,,,,
MK08,MK08_163,MK08_B163,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,hard_coral,Scleractinia,Dendrophylliidae,Turbinaria,Turbinaria_mesenterina,2023,Sampayo,photo,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,,,,,,,,,,,,,,
MK08,MK08_164,MK08_B164,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,hard_coral,Scleractinia,Poritidae,Porites,Porites_Psammocora?,2018,Sampayo,photo,yes,Porites_sp,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,Cladocopium,,,C1c,,,,,,,,,,
MK08,MK08_165,MK08_B165,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,hard_coral,Scleractinia,Mussidae,,,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,,,,,,,,,,,,,,
MK08,MK08_166,MK08_B166,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,hydrozoan,Anthoathecata,Hydridae,,,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,,,,,,,,,,,,,,
MK08,MK08_167,MK08_B167,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,hydrozoan,Anthoathecata,Hydridae,,,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,,,,,,,,,,,,,,
MK08,MK08_168,MK08_B168,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,hard_coral,Scleractinia,Mussidae,Favia,Favia_sp,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,Cladocopium,,,C1c,,,,,,,,,,
MK08,MK08_169,MK08_B169,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,hard_coral,Scleractinia,Poritidae,Goniopora,Goniopora_sp,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,Cladocopium,,,C1,,,,,,,,,,
MK08,MK08_170,MK08_B170,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,hard_coral,Scleractinia,Mussidae,Favia,Favia_sp,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,Cladocopium,,,C1c,,,,,,,,,,
MK08,MK08_171,MK08_B171,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,soft_coral,Alcyonacea,Malcalcyonacea,Klyxum,Klyxum_sp,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,Cladocopium,,,C1c,,,,,,,,,,
MK08,MK08_172,MK08_B172,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,hard_coral,Scleractinia,Dendrophylliidae,Turbinaria,Turbinaria_peltata,2020,Sampayo,photo,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,Cladocopium,Durusdinium,,Symbiodinium_sp_ptlsK1-2,D1,,publication,Tonk,,,,,,
MK08,MK08_173,MK08_B173,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,hard_coral,Scleractinia,Poritidae,Porites,Porites_Psammocora?,2018,Sampayo,photo,yes,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,,,,,,,,,,,,,,
MK08,MK08_174,MK08_B174,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,hard_coral,Scleractinia,Dendrophylliidae,Turbinaria,Turbinaria_peltata,2018,Sampayo,photo,yes,Porites_sp,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,Cladocopium,,,C22a,,,,,,,,,,
MK08,MK08_175,MK08_B175,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,soft_coral,Malcalcyonacea,Sarcophytidae,Lobophytum,Lobophytum_sp,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,Cladocopium,,,C3i,,,,,,,,,,
MK08,MK08_176,MK08_B176,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,soft_coral,Malcalcyonacea,Sarcophytidae,Lobophytum,Lobophytum_sp,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,Cladocopium,,,C3i,,,,,,,,,,
MK08,MK08_177,MK08_B177,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,hard_coral,Scleractinia,Acroporidae,Acropora,Acropora_clathrata,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,Cladocopium,,,C1,,,,,,,,,,
MK08,MK08_178,MK08_B178,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,hard_coral,Scleractinia,Pocilloporidae,Pocillopora,Pocillopora_damicornis,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,Cladocopium,,,C42a,,,,,,,"only_has_the_C42a_sequence,_not_the_C42_sequence",,,
MK08,MK08_179,MK08_B179,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,hard_coral,Scleractinia,Plesiastreidae,Plesiastrea,Plesiastrea_sp,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,Cladocopium,,,C1,,,,,,,,,,
MK08,MK08_180,MK08_B180,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,hard_coral,Scleractinia,Dendrophylliidae,Turbinaria,Turbinaria_peltata,2020,Sampayo,photo,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,Cladocopium,,,C22a,,,publication,Tonk,,,,,,
MK08,MK08_181,MK08_B181,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,hard_coral,Scleractinia,,,,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,,,,,,,,,,,,,,
MK08,MK08_182,MK08_B182,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,hard_coral,Scleractinia,Dendrophylliidae,Turbinaria,Turbinaria_mesenterina,2020,Sampayo,photo,yes,Turbinaria_bifrons,wavy,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,Cladocopium,,,C1,C22a,,2019,Sampayo,from C22a,,,,,
MK08,MK08_183,MK08_B183,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,hard_coral,Scleractinia,,,,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,,,,,,,,,,,,,,
MK08,MK08_184,MK08_B184,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,soft_coral,Alcyonacea,Alcyoniidae,Cladiella,Cladiella_sp,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,Cladocopium,,,C1c,,,,,,,,,,
MK08,MK08_185,MK08_B185,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,soft_coral,Malcalcyonacea,Isididae,Isis,Isis_sp,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,Cladocopium,,,C1c,,,,,,,,,,
MK08,MK08_186,MK08_B186,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,hydrozoan,Anthoathecata,Hydridae,,,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,,,,,,,,,,,,,,
MK08,MK08_187,MK08_B187,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,soft_coral,Alcyonacea,Gorgoniidae,Guaiagorgia,Guaiagorgia_sp,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,,,,,,,,,,,,,,
MK08,MK08_188,MK08_B188,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,hard_coral,Scleractinia,,,,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,,,,,,,,,,,,,,
MK08,MK08_189,MK08_B189,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,soft_coral,Alcyonacea,Malcalcyonacea,Klyxum,Klyxum_sp,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,Cladocopium,,,C1c,,,,,,,,,,
MK08,MK08_190,MK08_B190,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,hydrozoan,Leptothecata,Aglaopheniidae,Macrorhynchia,Macrorhynchia_phillippina,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,,,,,,,,,,,,,,
MK08,MK08_191,MK08_B191,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,soft_coral,Alcyonacea,Gorgoniidae,Guaiagorgia,Guaiagorgia_sp,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,Cladocopium,,,C1c,,,,,,,,,,
MK08,MK08_192,MK08_B192,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,soft_coral,Malcalcyonacea,Plexauridae,Menella,Menella_sp,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,,,,,,,,,,,,,,
MK08,MK08_193,MK08_B193,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,hydrozoan,Anthoathecata,Hydridae,,,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,,,,,,,,,,,,,,
MK08,MK08_194,MK08_B194,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,hard_coral,Scleractinia,Poritidae,Goniopora,Goniopora_sp,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,Cladocopium,,,C1,,,,,,,,,,
MK08,MK08_195,MK08_B195,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,soft_coral,Malcalcyonacea,Sinulariidae,Sinularia,Sinularia_sp,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,Cladocopium,,,C3i,,,,,,,,,,
MK08,MK08_196,MK08_B196,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,hard_coral,Scleractinia,Poritidae,Porites,Porites_Psammocora?,2018,Sampayo,photo,yes,Porites_sp,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,Cladocopium,,,C1,,,,,,,,,,
MK08,MK08_197,MK08_B197,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,soft_coral,Malcalcyonacea,Sinulariidae,Sinularia,Sinularia_sp,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,Cladocopium,,,C3i,,,,,,,,,,
MK08,MK08_198,MK08_B198,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,soft_coral,Malcalcyonacea,Sinulariidae,Sinularia,Sinularia_sp,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,Cladocopium,,,C1c,,,,,,,,,,
MK08,MK08_199,MK08_B199,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,soft_coral,Alcyonacea,Malcalcyonacea,Klyxum,Klyxum_sp,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,Cladocopium,,,C1c,,,,,,,,,,
MK08,MK08_200,MK08_B200,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,hard_coral,Scleractinia,Mussidae,,,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,,,,,,,,,,,,,,
MK08,MK08_201,MK08_B201,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,hard_coral,Scleractinia,Acroporidae,Acropora,Acropora_gemmifera,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,Cladocopium,,,C1,,,,,,,,,,
MK08,MK08_202,MK08_B202,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,hard_coral,Scleractinia,Acroporidae,Acropora,Acropora_gemmifera,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,Cladocopium,,,C1,,,,,,,,,,
MK08,MK08_203,MK08_B203,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,hard_coral,Scleractinia,Acroporidae,Acropora,Acropora_robusta,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,Cladocopium,,,C1,,,,,,,,,,
MK08,MK08_204,MK08_B204,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,hard_coral,Scleractinia,Lobophylliidae,Lobophyllia,Lobophyllia_sp,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,Cladocopium,,,C1,,,,,,,,,,
MK08,MK08_205,MK08_B205,,,Tonk,2017,2008,2008,20/06/2008,,,Tonk,soft_coral,Malcalcyonacea,Sinulariidae,Sinularia,Sinularia_sp,,,,,,,,,Pacific,Australia,Eastern_Australia,sGBR,Hervey_Bay,Burkitts_Reef,,inner,-24.812917,152.466559,,3,3,3,Cladocopium,,,C3i,,,,,,,,,,
